Timestamp,Event,Duration(ms)
1725866515147,AnchorCreation,0
1725866515181,AnchorCreation,0
1725866515223,AnchorCreation,0
1725866515246,AnchorCreation,0
1725866515279,AnchorCreation,0
1725866515313,AnchorCreation,0
1725866515345,AnchorCreation,0
1725866515386,AnchorCreation,0
1725866515413,AnchorCreation,0
1725866515444,AnchorCreation,0
1725866515482,AnchorCreation,0
1725866515513,AnchorCreation,0
1725866515545,AnchorCreation,0
1725866515579,AnchorCreation,0
1725866515611,AnchorCreation,0
1725866515645,AnchorCreation,0
1725866515679,AnchorCreation,0
1725866515713,AnchorCreation,0
1725866515746,AnchorCreation,0
1725866515779,AnchorCreation,0
1725866515813,AnchorCreation,0
1725866515844,AnchorCreation,0
1725866515880,AnchorCreation,0
1725866515912,AnchorCreation,0
1725866515946,AnchorCreation,0
1725866515986,AnchorCreation,0
1725866516013,AnchorCreation,0
1725866516046,AnchorCreation,0
1725866516085,AnchorCreation,0
1725866516111,AnchorCreation,0
1725866516144,AnchorCreation,0
1725866516177,AnchorCreation,0
1725866516211,AnchorCreation,0
1725866516243,AnchorCreation,1
1725866516278,AnchorCreation,0
1725866516311,AnchorCreation,0
1725866516342,AnchorCreation,0
1725866516383,AnchorCreation,0
1725866516411,AnchorCreation,0
1725866516442,AnchorCreation,0
1725866516479,AnchorCreation,0
1725866516511,AnchorCreation,1
1725866516543,AnchorCreation,0
1725866516578,AnchorCreation,0
1725866516611,AnchorCreation,0
1725866516643,AnchorCreation,0
1725866516677,AnchorCreation,0
1725866516712,AnchorCreation,0
1725866516742,AnchorCreation,0
1725866516776,AnchorCreation,0
1725866516812,AnchorCreation,0
1725866516842,AnchorCreation,0
1725866516877,AnchorCreation,0
1725866516912,AnchorCreation,0
1725866516942,AnchorCreation,0
1725866516987,AnchorCreation,0
1725866517015,AnchorCreation,0
1725866517043,AnchorCreation,0
1725866517078,AnchorCreation,0
1725866517111,AnchorCreation,0
1725866517143,AnchorCreation,0
1725866517176,AnchorCreation,0
1725866517210,AnchorCreation,1
1725866517242,AnchorCreation,0
1725866517278,AnchorCreation,0
1725866517311,AnchorCreation,0
1725866517341,AnchorCreation,1
1725866517390,AnchorCreation,0
1725866517410,AnchorCreation,0
1725866517442,AnchorCreation,1
1725866517478,AnchorCreation,0
1725866517515,AnchorCreation,0
1725866517541,AnchorCreation,0
1725866517575,AnchorCreation,0
1725866517614,AnchorCreation,0
1725866517645,AnchorCreation,0
1725866517675,AnchorCreation,1
1725866517709,AnchorCreation,0
1725866517743,AnchorCreation,0
1725866517779,AnchorCreation,0
1725866517816,AnchorCreation,0
1725866517841,AnchorCreation,0
1725866517874,AnchorCreation,0
1725866517909,AnchorCreation,0
1725866517942,AnchorCreation,0
1725866517975,AnchorCreation,0
1725866518009,AnchorCreation,0
1725866518039,AnchorCreation,0
1725866518073,AnchorCreation,0
1725866518108,AnchorCreation,0
1725866518141,AnchorCreation,0
1725866518173,AnchorCreation,0
1725866518208,AnchorCreation,1
1725866518241,AnchorCreation,0
1725866518272,AnchorCreation,0
1725866518307,AnchorCreation,0
1725866518340,AnchorCreation,0
1725866518374,AnchorCreation,0
1725866518406,AnchorCreation,0
1725866518441,AnchorCreation,0
1725866518500,AnchorCreation,0
1725866518529,AnchorCreation,0
1725866518547,AnchorCreation,0
1725866518584,AnchorCreation,0
1725866518612,AnchorCreation,0
1725866518642,AnchorCreation,0
1725866518675,AnchorCreation,0
1725866518706,AnchorCreation,0
1725866518739,AnchorCreation,0
1725866518777,AnchorCreation,0
1725866518813,AnchorCreation,0
1725866518839,AnchorCreation,0
1725866518871,AnchorCreation,0
1725866518906,AnchorCreation,0
1725866518938,AnchorCreation,0
1725866518973,AnchorCreation,0
1725866519010,AnchorCreation,1
1725866519039,AnchorCreation,0
1725866519078,AnchorCreation,0
1725866519107,AnchorCreation,0
1725866519137,AnchorCreation,0
1725866519171,AnchorCreation,0
1725866519205,AnchorCreation,0
1725866519238,AnchorCreation,0
1725866519271,AnchorCreation,0
1725866519304,AnchorCreation,0
1725866519338,AnchorCreation,1
1725866519372,AnchorCreation,0
1725866519405,AnchorCreation,1
1725866519438,AnchorCreation,0
1725866519472,AnchorCreation,0
1725866519507,AnchorCreation,0
1725866519537,AnchorCreation,0
1725866519576,AnchorCreation,0
1725866519606,AnchorCreation,0
1725866519638,AnchorCreation,0
1725866519671,AnchorCreation,0
1725866519707,AnchorCreation,0
1725866519738,AnchorCreation,0
1725866519771,AnchorCreation,0
1725866519804,AnchorCreation,0
1725866519838,AnchorCreation,0
1725866519871,AnchorCreation,0
1725866519904,AnchorCreation,0
1725866519937,AnchorCreation,0
1725866519972,AnchorCreation,0
1725866520008,AnchorCreation,1
1725866520038,AnchorCreation,0
1725866520071,AnchorCreation,0
1725866520104,AnchorCreation,0
1725866520137,AnchorCreation,0
1725866520170,AnchorCreation,1
1725866520203,AnchorCreation,0
1725866520238,AnchorCreation,0
1725866520271,AnchorCreation,1
1725866520303,AnchorCreation,0
1725866520336,AnchorCreation,0
1725866520370,AnchorCreation,0
1725866520404,AnchorCreation,0
1725866520438,AnchorCreation,1
1725866520469,AnchorCreation,0
1725866520504,AnchorCreation,1
1725866520535,AnchorCreation,0
1725866520569,AnchorCreation,0
1725866520604,AnchorCreation,1
1725866520636,AnchorCreation,0
1725866520672,AnchorCreation,0
1725866520703,AnchorCreation,0
1725866520736,AnchorCreation,0
1725866520769,AnchorCreation,0
1725866520804,AnchorCreation,0
1725866520837,AnchorCreation,0
1725866520870,AnchorCreation,0
1725866520903,AnchorCreation,0
1725866520935,AnchorCreation,0
1725866520970,AnchorCreation,0
1725866521006,AnchorCreation,0
1725866521035,AnchorCreation,0
1725866521067,AnchorCreation,0
1725866521102,AnchorCreation,0
1725866521137,AnchorCreation,0
1725866521168,AnchorCreation,0
1725866521202,AnchorCreation,0
1725866521234,AnchorCreation,0
1725866521270,AnchorCreation,0
1725866521300,AnchorCreation,0
1725866521333,AnchorCreation,0
1725866521368,AnchorCreation,0
1725866521401,AnchorCreation,1
1725866521433,AnchorCreation,1
1725866521469,AnchorCreation,0
1725866521503,AnchorCreation,1
1725866521532,AnchorCreation,0
1725866521568,AnchorCreation,0
1725866521602,AnchorCreation,0
1725866521633,AnchorCreation,0
1725866521669,AnchorCreation,0
1725866521702,AnchorCreation,0
1725866521735,AnchorCreation,0
1725866521767,AnchorCreation,0
1725866521800,AnchorCreation,0
1725866521838,AnchorCreation,0
1725866521867,AnchorCreation,0
1725866521902,AnchorCreation,0
1725866521934,AnchorCreation,0
1725866521967,AnchorCreation,0
1725866522001,AnchorCreation,1
1725866522033,AnchorCreation,0
1725866522069,AnchorCreation,0
1725866522099,AnchorCreation,0
1725866522132,AnchorCreation,0
1725866522166,AnchorCreation,0
1725866522200,AnchorCreation,0
1725866522233,AnchorCreation,0
1725866522266,AnchorCreation,0
1725866522300,AnchorCreation,0
1725866522333,AnchorCreation,0
1725866522366,AnchorCreation,0
1725866522399,AnchorCreation,0
1725866522433,AnchorCreation,0
1725866522467,AnchorCreation,0
1725866522501,AnchorCreation,0
1725866522531,AnchorCreation,0
1725866522565,AnchorCreation,0
1725866522599,AnchorCreation,0
1725866522633,AnchorCreation,0
1725866522666,AnchorCreation,1
1725866522699,AnchorCreation,0
1725866522732,AnchorCreation,1
1725866522764,AnchorCreation,0
1725866522798,AnchorCreation,0
1725866522831,AnchorCreation,0
1725866522864,AnchorCreation,0
1725866522899,AnchorCreation,0
1725866522932,AnchorCreation,0
1725866522965,AnchorCreation,1
1725866523006,AnchorCreation,1
1725866523031,AnchorCreation,0
1725866523063,AnchorCreation,0
1725866523097,AnchorCreation,0
1725866523131,AnchorCreation,0
1725866523163,AnchorCreation,0
1725866523197,AnchorCreation,0
1725866523232,AnchorCreation,0
1725866523264,AnchorCreation,0
1725866523298,AnchorCreation,0
1725866523331,AnchorCreation,0
1725866523372,AnchorCreation,0
1725866523399,AnchorCreation,0
1725866523430,AnchorCreation,0
1725866523465,AnchorCreation,0
1725866523499,AnchorCreation,0
1725866523530,AnchorCreation,0
1725866523565,AnchorCreation,0
1725866523599,AnchorCreation,0
1725866559391,PositionUpdate,6
1725866559430,PositionUpdate,7
1725866559483,PositionUpdate,6
1725866559517,PositionUpdate,3
1725866559556,PositionUpdate,3
1725866559587,PositionUpdate,6
1725866559614,PositionUpdate,9
1725866559635,PositionUpdate,11
1725866559669,PositionUpdate,4
1725866559694,PositionUpdate,8
1725866559730,PositionUpdate,9
1725866559764,PositionUpdate,11
1725866559789,PositionUpdate,6
1725866559824,PositionUpdate,8
1725866559860,PositionUpdate,11
1725866559886,PositionUpdate,5
1725866559922,PositionUpdate,6
1725866559957,PositionUpdate,7
1725866559989,PositionUpdate,6
1725866560028,PositionUpdate,6
1725866560057,PositionUpdate,5
1725866560088,PositionUpdate,6
1725866560122,PositionUpdate,6
1725866560161,PositionUpdate,13
1725866560193,PositionUpdate,10
1725866560230,PositionUpdate,0
1725866560261,PositionUpdate,11
1725866560296,PositionUpdate,13
1725866560329,PositionUpdate,12
1725866560361,PositionUpdate,12
1725866560395,PositionUpdate,2
1725866560427,PositionUpdate,13
1725866560464,PositionUpdate,3
1725866560495,PositionUpdate,14
1725866560538,PositionUpdate,6
1725866560567,PositionUpdate,15
1725866560601,PositionUpdate,7
1725866560628,PositionUpdate,14
1725866560661,PositionUpdate,1
1725866560695,PositionUpdate,3
1725866560723,PositionUpdate,11
1725866560761,PositionUpdate,1
1725866560794,PositionUpdate,3
1725866560823,PositionUpdate,12
1725866560859,PositionUpdate,10
1725866560898,PositionUpdate,6
1725866560924,PositionUpdate,13
1725866560958,PositionUpdate,12
1725866560996,PositionUpdate,17
1725866561095,PositionUpdate,5
1725866561123,PositionUpdate,12
1725866561159,PositionUpdate,13
1725866561192,PositionUpdate,12
1725866561225,PositionUpdate,11
1725866561261,PositionUpdate,2
1725866561290,PositionUpdate,12
1725866561323,PositionUpdate,11
1725866561362,PositionUpdate,4
1725866561388,PositionUpdate,10
1725866572511,AnchorCreation,1
1725866572542,AnchorCreation,0
1725866572582,AnchorCreation,1
1725866572594,PositionUpdate,13
1725866572607,AnchorCreation,0
1725866572647,AnchorCreation,0
1725866572676,AnchorCreation,1
1725866572703,AnchorCreation,0
1725866572708,AnchorCreation,0
1725866572740,AnchorCreation,0
1725866572772,AnchorCreation,0
1725866572804,AnchorCreation,0
1725866572839,AnchorCreation,0
1725866572871,AnchorCreation,0
1725866572904,AnchorCreation,1
1725866572939,AnchorCreation,0
1725866572975,AnchorCreation,0
1725866573006,AnchorCreation,0
1725866573038,AnchorCreation,0
1725866573070,AnchorCreation,0
1725866573104,AnchorCreation,1
1725866573138,AnchorCreation,0
1725866573171,AnchorCreation,0
1725866573203,AnchorCreation,0
1725866573238,AnchorCreation,0
1725866573272,AnchorCreation,0
1725866573302,AnchorCreation,0
1725866573337,AnchorCreation,0
1725866573370,AnchorCreation,0
1725866573401,AnchorCreation,0
1725866573436,AnchorCreation,0
1725866573472,AnchorCreation,1
1725866573505,AnchorCreation,0
1725866573541,AnchorCreation,0
1725866573571,AnchorCreation,0
1725866573603,AnchorCreation,0
1725866573637,AnchorCreation,0
1725866573670,AnchorCreation,0
1725866573702,AnchorCreation,0
1725866573736,AnchorCreation,0
1725866573770,AnchorCreation,0
1725866573802,AnchorCreation,0
1725866573836,AnchorCreation,0
1725866573869,AnchorCreation,0
1725866573902,AnchorCreation,0
1725866573936,AnchorCreation,0
1725866573970,AnchorCreation,0
1725866574004,AnchorCreation,0
1725866574034,AnchorCreation,0
1725866574067,AnchorCreation,0
1725866574102,AnchorCreation,0
1725866574136,AnchorCreation,0
1725866574168,AnchorCreation,0
1725866574201,AnchorCreation,0
1725866574234,AnchorCreation,0
1725866574269,AnchorCreation,0
1725866574301,AnchorCreation,0
1725866574334,AnchorCreation,1
1725866574368,AnchorCreation,0
1725866574401,AnchorCreation,0
1725866574434,AnchorCreation,0
1725866574470,AnchorCreation,0
1725866574503,AnchorCreation,0
1725866574535,AnchorCreation,1
1725866574542,PositionUpdate,7
1725866574568,AnchorCreation,1
1725866574600,AnchorCreation,0
1725866574637,AnchorCreation,0
1725866574668,AnchorCreation,0
1725866574701,AnchorCreation,0
1725866574733,AnchorCreation,0
1725866574768,AnchorCreation,1
1725866574801,AnchorCreation,1
1725866574833,AnchorCreation,0
1725866574869,AnchorCreation,0
1725866574900,AnchorCreation,0
1725866574935,AnchorCreation,0
1725866574969,AnchorCreation,0
1725866575008,AnchorCreation,0
1725866575038,AnchorCreation,0
1725866575066,AnchorCreation,0
1725866575103,AnchorCreation,0
1725866575136,AnchorCreation,0
1725866575167,AnchorCreation,0
1725866575201,AnchorCreation,0
1725866575231,AnchorCreation,0
1725866575266,AnchorCreation,0
1725866575298,AnchorCreation,1
1725866575332,AnchorCreation,0
1725866575366,AnchorCreation,0
1725866575400,AnchorCreation,0
1725866575433,AnchorCreation,0
1725866575467,AnchorCreation,0
1725866575500,AnchorCreation,0
1725866575532,AnchorCreation,0
1725866575565,AnchorCreation,0
1725866575599,AnchorCreation,0
1725866575633,AnchorCreation,0
1725866575664,AnchorCreation,0
1725866575699,AnchorCreation,1
1725866575741,AnchorCreation,0
1725866575766,AnchorCreation,0
1725866575798,AnchorCreation,0
1725866575831,AnchorCreation,0
1725866575864,AnchorCreation,0
1725866575898,AnchorCreation,0
1725866575932,AnchorCreation,0
1725866575966,AnchorCreation,0
1725866575999,AnchorCreation,0
1725866576030,AnchorCreation,0
1725866576063,AnchorCreation,1
1725866576097,AnchorCreation,0
1725866576131,AnchorCreation,0
1725866576164,AnchorCreation,0
1725866576198,AnchorCreation,0
1725866576231,AnchorCreation,0
1725866576263,AnchorCreation,0
1725866576297,AnchorCreation,1
1725866576330,AnchorCreation,0
1725866576362,AnchorCreation,1
1725866576398,AnchorCreation,0
1725866576430,AnchorCreation,0
1725866576463,AnchorCreation,0
1725866576497,AnchorCreation,0
1725866576530,AnchorCreation,0
1725866576562,AnchorCreation,0
1725866576597,AnchorCreation,0
1725866576631,AnchorCreation,0
1725866576664,AnchorCreation,0
1725866576697,AnchorCreation,0
1725866595535,PositionUpdate,5
1725866595553,PositionUpdate,7
1725866595589,PositionUpdate,10
1725866595621,PositionUpdate,6
1725866595645,PositionUpdate,7
1725866595674,PositionUpdate,9
1725866595703,PositionUpdate,5
1725866595737,PositionUpdate,6
1725866595776,PositionUpdate,11
1725866595803,PositionUpdate,5
1725866595836,PositionUpdate,6
1725866595869,PositionUpdate,7
1725866595904,PositionUpdate,6
1725866595935,PositionUpdate,6
1725866595973,PositionUpdate,9
1725866596005,PositionUpdate,6
1725866596036,PositionUpdate,6
1725866596069,PositionUpdate,7
1725866596103,PositionUpdate,6
1725866596135,PositionUpdate,6
1725866596171,PositionUpdate,8
1725866596208,PositionUpdate,6
1725866596243,PositionUpdate,7
1725866596275,PositionUpdate,8
1725866596311,PositionUpdate,6
1725866596340,PositionUpdate,6
1725866596375,PositionUpdate,6
1725866596411,PositionUpdate,6
1725866636057,PositionUpdate,5
1725866636083,PositionUpdate,10
1725866636122,PositionUpdate,3
1725866636150,PositionUpdate,9
1725866636184,PositionUpdate,12
1725866636214,PositionUpdate,8
1725866636248,PositionUpdate,9
1725866636277,PositionUpdate,6
1725866636311,PositionUpdate,7
1725866636343,PositionUpdate,6
1725866645354,PositionUpdate,9
1725866645382,PositionUpdate,12
1725866645395,PositionUpdate,12
1725866645415,PositionUpdate,6
1725866645448,PositionUpdate,8
1725866645488,PositionUpdate,12
1725866645529,PositionUpdate,13
1725866645556,PositionUpdate,6
1725866645584,PositionUpdate,7
1725866645616,PositionUpdate,7
1725866645650,PositionUpdate,7
1725866645684,PositionUpdate,7
1725866645716,PositionUpdate,7
1725866645751,PositionUpdate,5
1725866645788,PositionUpdate,8
1725866645818,PositionUpdate,7
1725866645850,PositionUpdate,8
1725866645889,PositionUpdate,7
1725866645915,PositionUpdate,6
1725866645947,PositionUpdate,7
1725866645980,PositionUpdate,6
1725866646021,PositionUpdate,10
1725866646055,PositionUpdate,6
1725866646082,PositionUpdate,8
1725866646119,PositionUpdate,8
1725866646158,PositionUpdate,10
1725866646241,PositionUpdate,12
1725866646259,PositionUpdate,7
1725866646294,PositionUpdate,1
1725866646330,PositionUpdate,12
1725866646379,PositionUpdate,5
1725866646429,PositionUpdate,22
1725866646452,PositionUpdate,11
1725866646544,PositionUpdate,8
1725866646555,PositionUpdate,19
1725866646567,PositionUpdate,31
1725866646612,PositionUpdate,4
1725866646644,PositionUpdate,9
1725866646667,PositionUpdate,10
1725866646707,PositionUpdate,5
1725866646737,PositionUpdate,2
1725866646774,PositionUpdate,8
1725866646807,PositionUpdate,14
1725866646840,PositionUpdate,4
